,date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K
0,2020-1-22,0,0,0,,,,,,,,0.0,,,
1,2020-1-23,0,0,0,,0.0,,,0.0,,,0.0,,,
2,2020-1-24,0,0,0,,0.0,,,0.0,,,0.0,,,
3,2020-1-25,0,0,0,,0.0,,,0.0,,,0.0,,,
4,2020-1-26,0,0,0,,0.0,,,0.0,,,0.0,,,
5,2020-1-27,0,0,0,,0.0,,,0.0,,,0.0,,,
6,2020-1-28,0,0,0,,0.0,,,0.0,,,0.0,,,
7,2020-1-29,0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
8,2020-1-30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
9,2020-1-31,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
10,2020-2-1,2,0,0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
11,2020-2-2,2,0,0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
12,2020-2-3,2,0,0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
13,2020-2-4,2,0,0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
14,2020-2-5,2,0,0,1.4285714285714284,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
15,2020-2-6,2,0,0,1.714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
16,2020-2-7,2,0,0,1.9999999999999996,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,
17,2020-2-8,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493450309756155,6.999999999999999,0.8571428571428571
18,2020-2-9,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8730632896557857,3.4999999999999996,0.7142857142857142
19,2020-2-10,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.726475293708763,2.333333333333333,0.5714285714285714
20,2020-2-11,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670288380926669,1.7499999999999998,0.4285714285714285
21,2020-2-12,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.420299019743018,1.4,0.2857142857142857
22,2020-2-13,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.475892739213478,1.1666666666666665,0.1428571428571428
23,2020-2-14,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
24,2020-2-15,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
25,2020-2-16,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26,2020-2-17,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27,2020-2-18,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28,2020-2-19,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29,2020-2-20,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
30,2020-2-21,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
31,2020-2-22,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32,2020-2-23,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
33,2020-2-24,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34,2020-2-25,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35,2020-2-26,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36,2020-2-27,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37,2020-2-28,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
38,2020-2-29,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
39,2020-3-1,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40,2020-3-2,3,0,2,1.9999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
41,2020-3-3,3,0,2,2.1428571428571423,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,
42,2020-3-4,3,0,2,2.2857142857142856,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,70.32654474799297,1.0714285714285714,0.06666666666666665
43,2020-3-5,4,0,2,2.4285714285714284,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,36.33625148779098,1.142857142857143,0.1250000000000001
44,2020-3-6,13,0,2,2.7142857142857144,9.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,24.990368070184655,1.2142857142857144,0.17647058823529427
45,2020-3-7,13,0,2,4.285714285714286,0.0,1.5714285714285712,0.0,0.0,0.0,0.0,0.0,15.888414615123803,1.3571428571428574,0.26315789473684226
46,2020-3-8,17,0,3,5.857142857142857,4.0,1.5714285714285712,0.0,0.0,0.0,0.0,0.0,6.366323684063589,2.1428571428571437,0.5333333333333334
47,2020-3-9,17,0,3,8.0,0.0,2.1428571428571423,0.0,0.0,0.0,0.0,0.0,4.51555487927897,2.9285714285714297,0.6585365853658537
48,2020-3-10,20,0,3,10.0,3.0,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,3.6833103902976796,3.7333333333333347,0.7321428571428572
49,2020-3-11,20,0,3,12.428571428571427,0.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.2874915848638087,4.375,0.7714285714285715
50,2020-3-12,28,0,3,14.857142857142858,8.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,2.971792609009351,5.117647058823529,0.8045977011494253
51,2020-3-13,45,0,3,18.285714285714285,17.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,2.8542161733557534,5.473684210526316,0.8173076923076923
52,2020-3-14,59,0,8,22.857142857142854,14.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,3.3443067931917643,4.266666666666667,0.765625
53,2020-3-15,63,0,8,29.428571428571423,4.0,6.571428571428571,0.0,0.0,0.0,0.0,0.0,3.5634724097259975,3.902439024390244,0.7437499999999999
54,2020-3-16,90,0,8,36.0,27.0,6.571428571428571,0.0,0.0,0.0,0.0,0.0,3.7250971829466484,3.6785714285714275,0.7281553398058251
55,2020-3-17,114,0,8,46.42857142857142,24.0,10.428571428571427,0.0,0.0,0.0,0.0,0.0,3.7878851285792754,3.5999999999999996,0.7222222222222222
56,2020-3-18,147,0,8,59.857142857142854,33.0,13.428571428571429,0.0,0.0,0.0,0.0,0.0,3.681589985935236,3.735632183908046,0.7323076923076923
57,2020-3-19,199,1,9,78.0,52.0,18.142857142857142,0.0,1.0,0.0,0.0,0.006852503688651342,3.481951798060966,4.028846153846153,0.7517899761336515
58,2020-3-20,253,1,9,102.42857142857143,54.0,24.428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.006852503688651342,0.006852503688651342,3.3448697238338956,4.265625,0.7655677655677655
59,2020-3-21,306,1,12,132.14285714285714,53.0,29.714285714285708,0.2857142857142857,0.0,0.14285714285714285,0.006852503688651342,0.006852503688651342,3.234898134587365,4.481250000000001,0.7768479776847979
60,2020-3-22,367,1,16,167.42857142857142,61.0,35.28571428571428,0.42857142857142855,0.0,0.14285714285714285,0.006852503688651342,0.006852503688651342,3.2305569659495634,4.490291262135924,0.7772972972972974
61,2020-3-23,438,1,16,210.85714285714283,71.0,43.42857142857142,0.5714285714285714,0.0,0.14285714285714285,0.006852503688651342,0.006852503688651342,3.1567408446898426,4.65079365079365,0.7849829351535836
62,2020-3-24,495,1,22,260.57142857142856,57.0,49.71428571428571,0.7142857142857142,0.0,0.14285714285714285,0.006852503688651342,0.006852503688651342,3.206330434955255,4.541538461538462,0.7798102981029811
63,2020-3-25,658,3,29,315.0,163.0,54.428571428571416,0.857142857142857,2.0,0.14285714285714285,0.006852503688651342,0.020557511065954024,3.2986448151419387,4.353221957040573,0.7702850877192983
64,2020-3-26,840,3,38,388.0,182.0,73.0,1.2857142857142856,0.0,0.42857142857142855,0.013705007377302684,0.020557511065954024,3.4760054825797977,4.038461538461539,0.7523809523809524
65,2020-3-27,1036,4,45,479.57142857142856,196.0,91.57142857142856,1.5714285714285714,1.0,0.2857142857142857,0.013705007377302684,0.027410014754605368,3.643103935911611,3.7880055788005573,0.7360088365243005
66,2020-3-28,1264,4,49,591.4285714285714,228.0,111.85714285714286,2.0,0.0,0.42857142857142855,0.020557511065954024,0.027410014754605368,3.764154701203323,3.629189189189189,0.7244563598450998
67,2020-3-29,1534,8,64,728.2857142857143,270.0,136.85714285714283,2.4285714285714284,4.0,0.42857142857142855,0.020557511065954024,0.054820029509210735,3.8447633981085776,3.5324232081911275,0.7169082125603865
68,2020-3-30,1836,9,66,895.0,302.0,166.71428571428572,3.4285714285714284,1.0,1.0,0.047967525820559395,0.061672533197862076,3.9144663338534684,3.4539295392953937,0.7104746959591998
69,2020-3-31,2337,17,121,1094.7142857142856,501.0,199.7142857142857,4.571428571428571,8.0,1.1428571428571428,0.054820029509210735,0.11649256270707281,3.9321230624562435,3.434758771929825,0.7088587390263368
70,2020-4-1,2777,24,190,1357.857142857143,440.0,263.1428571428571,6.857142857142856,7.0,2.2857142857142856,0.09593505164111879,0.1644600885276322,3.895097999866704,3.4752834467120177,0.7122536865457392
71,2020-4-2,3548,30,235,1660.5714285714284,771.0,302.71428571428567,9.857142857142858,6.0,3.0,0.14390257746167817,0.20557511065954026,3.8733885620398025,3.499631811487482,0.714255654918464
72,2020-4-3,4149,34,281,2047.4285714285713,601.0,386.8571428571428,13.714285714285715,4.0,3.857142857142857,0.1781650959049349,0.23298512541414562,3.906550477528632,3.4626154304438486,0.711200963523744
73,2020-4-4,4731,43,333,2492.142857142857,582.0,444.71428571428567,18.0,9.0,4.285714285714286,0.20557511065954026,0.2946576586120077,3.907258919176119,3.46183574879227,0.7111359196204298
74,2020-4-5,5389,45,355,2987.428571428571,658.0,495.2857142857142,23.57142857142857,2.0,5.571428571428571,0.23983762910279696,0.3083626659893104,3.9440834464548713,3.421930168693604,0.7077672685583261
75,2020-4-6,6343,47,406,3538.1428571428564,954.0,550.7142857142857,28.857142857142854,2.0,5.285714285714286,0.2466901327914483,0.32206767336661307,4.025430064219366,3.3379090183559454,0.7004112471308339
76,2020-4-7,7497,58,494,4181.999999999999,1154.0,643.8571428571429,34.285714285714285,11.0,5.428571428571428,0.20557511065954026,0.39744521394177784,4.136045365538232,3.2320240114837535,0.6905963580570921
77,2020-4-8,8672,63,580,4919.142857142857,1175.0,737.1428571428571,40.14285714285714,5.0,5.857142857142857,0.23298512541414562,0.4317077323850345,4.313369080683617,3.0798527091004724,0.6753091480494636
78,2020-4-9,10131,76,698,5761.285714285714,1459.0,842.1428571428571,45.71428571428571,13.0,5.571428571428571,0.22613262172549428,0.520790280337502,4.46791255325523,2.9623193392980043,0.662426671313237
79,2020-4-10,11917,94,795,6701.714285714286,1786.0,940.4285714285714,52.28571428571428,18.0,6.571428571428571,0.28780515492335634,0.6441353467332261,4.689873145791122,2.813912922132291,0.6446229760222173
80,2020-4-11,13584,106,1045,7811.428571428572,1667.0,1109.7142857142858,60.85714285714285,12.0,8.57142857142857,0.34947768812121843,0.7263653909970422,4.904903001191501,2.689137288621382,0.6281335266030015
81,2020-4-12,15770,130,1291,9076.142857142857,2186.0,1264.7142857142858,69.85714285714285,24.0,8.999999999999998,0.41800272500773183,0.8908254795246744,5.048020387561488,2.614766641162969,0.6175566934893929
82,2020-4-13,18328,148,1470,10559.142857142857,2558.0,1483.0,81.99999999999999,18.0,12.142857142857142,0.5687578061580614,1.0141705459203987,5.15051642166021,2.565227924254048,0.6101710921883117
83,2020-4-14,21102,170,1694,12271.285714285714,2774.0,1712.1428571428569,96.42857142857142,22.0,14.428571428571427,0.6167253319786208,1.1649256270707282,5.238627877770703,2.5249026439844235,0.6039451254160242
84,2020-4-15,24490,198,1986,14214.857142857141,3388.0,1943.5714285714284,112.42857142857142,28.0,15.999999999999998,0.7332178946856935,1.3567957303529656,5.307825215506466,2.4945983620839867,0.5991338665176544
85,2020-4-16,27938,232,2304,16474.571428571428,3448.0,2259.7142857142853,131.7142857142857,34.0,19.285714285714285,0.8360054500154637,1.5897808557671114,5.372478174369519,2.467306404820353,0.5946997105643994
86,2020-4-17,32008,273,2590,19018.428571428572,4070.0,2543.8571428571427,153.99999999999997,41.0,22.285714285714285,0.9456455090338852,1.8707335070018163,5.394413096297556,2.4582622783083217,0.5932085811900591
87,2020-4-18,36793,313,3057,21888.571428571428,4785.0,2870.1428571428573,179.57142857142856,40.0,25.57142857142857,1.144368116004774,2.14483365454787,5.452818715906751,2.4346927578639357,0.5892705571287999
88,2020-4-19,42853,361,3291,25204.142857142855,6060.0,3315.5714285714284,209.14285714285714,48.0,29.57142857142857,1.2540081750231955,2.4737538316031342,5.511695681271879,2.411660082162026,0.5853478658138624
89,2020-4-20,47121,405,3446,29073.14285714286,4268.0,3869.0,242.14285714285717,44.0,32.99999999999999,1.4595832856827358,2.7752639939037933,5.5769419598492895,2.386949698298022,0.581055268691655
90,2020-4-21,52763,456,3873,33186.42857142857,5642.0,4113.285714285714,278.85714285714283,51.0,36.714285714285715,1.6103383668330653,3.124741682025012,5.625198081177675,2.369201038428853,0.5779167813200206
91,2020-4-22,57999,513,4420,37709.42857142857,5236.0,4523.0,319.7142857142857,57.0,40.85714285714286,1.7679459516720462,3.515334392278138,5.722723677268578,2.3346297636275932,0.5716665590495255
92,2020-4-23,62773,555,4891,42496.42857142857,4774.0,4787.0,364.7142857142857,42.0,45.0,1.925553536511027,3.8031395472014946,5.859288254103827,2.2889474688264166,0.5631179773152604
93,2020-4-24,68622,615,5568,47472.85714285714,5849.0,4976.428571428572,410.85714285714283,60.0,46.14285714285714,1.9324060401996783,4.214289768520575,6.034776406791221,2.2344868510993097,0.5524699554584418
94,2020-4-25,74588,681,6250,52703.428571428565,5966.0,5230.571428571428,459.71428571428567,66.0,48.85714285714285,2.0694561139727052,4.666555011971564,6.267206383145832,2.1688421877039548,0.5389244982095032
95,2020-4-26,80949,747,6767,58102.71428571428,6361.0,5399.285714285714,512.2857142857142,66.0,52.57142857142857,2.1928011803684293,5.118820255422552,6.577488908659531,2.0910621269745904,0.5217741323416205
96,2020-4-27,87147,794,7346,63544.99999999999,6198.0,5442.285714285714,567.4285714285713,47.0,55.142857142857146,2.343556261518759,5.440887928789166,7.0075785322331665,1.9985013168756631,0.49962504825198717
97,2020-4-28,93558,867,8456,69263.0,6411.0,5718.0,623.0,73.0,55.57142857142858,2.3161462467641534,5.941120698060713,7.469174452521664,1.9147887475517098,0.47774917662398964
98,2020-4-29,99399,972,10286,75090.85714285713,5841.0,5827.857142857143,681.7142857142857,105.0,58.71428571428572,2.425786305782575,6.660633585369104,7.980303809721549,1.836755491237508,0.45556172023405606
99,2020-4-30,106498,1073,11619,81005.14285714286,7099.0,5914.285714285715,747.2857142857143,101.0,65.57142857142858,2.8574940381676095,7.35273645792289,8.523118230414239,1.766992184217161,0.43406654034350756
100,2020-5-1,114431,1169,13220,87251.57142857142,7933.0,6246.428571428572,821.2857142857142,96.0,74.0,3.1384466894023144,8.010576812033419,9.080170620178434,1.7063464837049742,0.4139525532770406
101,2020-5-2,124054,1222,15013,93795.71428571428,9623.0,6544.142857142857,900.4285714285713,53.0,79.14285714285714,3.3440218000618547,8.37375950753194,9.624846885864695,1.6555198360637966,0.3959601218807357
102,2020-5-3,134687,1280,16639,100862.28571428571,10633.0,7066.571428571427,977.7142857142857,58.0,77.28571428571428,3.2549392521093874,8.771204721473717,10.131471129455273,1.6143086504441642,0.3805397748907199
103,2020-5-4,145268,1356,18095,108539.14285714286,10581.0,7676.857142857142,1053.8571428571427,76.0,76.14285714285714,3.330316792684552,9.29199500181122,10.502053557951813,1.5872576239560268,0.36998255046484885
