date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-1-22,0,0,0,,,,,,,,0.0,,,,
2020-1-23,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-24,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-25,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-26,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-27,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-28,0,0,0,,0.0,,,0.0,,,0.0,,,,
2020-1-29,0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
2020-1-30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2020-1-31,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2020-2-1,2,0,0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-2,2,0,0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-3,2,0,0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-4,2,0,0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-5,2,0,0,1.4285714285714284,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-6,2,0,0,1.714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-7,2,0,0,1.9999999999999996,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
2020-2-8,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493450309756155,6.999999999999999,0.8571428571428571,0.0
2020-2-9,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8730632896557857,3.4999999999999996,0.7142857142857142,0.0
2020-2-10,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.726475293708763,2.333333333333333,0.5714285714285714,0.0
2020-2-11,2,0,0,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670288380926669,1.7499999999999998,0.4285714285714285,0.0
2020-2-12,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.420299019743018,1.4,0.2857142857142857,0.0
2020-2-13,2,0,2,1.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.475892739213478,1.1666666666666665,0.1428571428571428,0.0
