Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,6.16,4,4.29,0,1.14,0,0.00,0,0.00,0.0
2020/01/28,7.95,4,5.43,0,1.14,0,0.00,0,0.00,0.0
2020/01/29,8.14,7,6.14,3,0.71,0,0.00,0,0.00,0.0
2020/01/30,8.02,8,6.71,1,0.57,0,0.00,0,0.00,0.0
2020/01/31,7.68,8,7.29,0,0.57,0,0.00,0,0.00,0.0
2020/02/01,8.06,8,8.14,0,0.86,0,0.00,0,0.00,0.0
2020/02/02,8.47,8,8.86,0,0.71,0,0.00,0,0.00,0.0
2020/02/03,8.48,8,9.43,0,0.57,0,0.00,0,0.00,0.0
2020/02/04,8.49,10,10.00,2,0.57,0,0.00,0,0.00,0.0
2020/02/05,9.50,12,11.14,2,1.14,0,0.00,0,0.00,0.0
2020/02/06,10.59,12,12.29,0,1.14,0,0.00,0,0.00,0.0
2020/02/07,12.85,12,13.71,0,1.43,0,0.00,0,0.00,0.0
2020/02/08,14.92,16,14.86,4,1.14,0,0.00,0,0.00,0.0
2020/02/09,16.34,16,15.71,0,0.86,0,0.00,0,0.00,0.0
2020/02/10,19.01,18,16.71,2,1.00,0,0.00,0,0.00,0.0
2020/02/11,22.37,18,17.71,0,1.00,0,0.00,0,0.00,0.0
2020/02/12,28.63,18,18.57,0,0.86,0,0.00,0,0.00,0.0
2020/02/13,39.06,19,19.43,1,0.86,0,0.00,0,0.00,0.0
2020/02/14,50.91,19,20.00,0,0.57,0,0.00,0,0.00,0.0
2020/02/15,72.19,22,20.57,3,0.57,0,0.00,0,0.00,0.0
2020/02/16,121.68,22,21.14,0,0.57,0,0.00,0,0.00,0.0
2020/02/17,186.03,22,21.57,0,0.43,0,0.00,0,0.00,0.0
2020/02/18,370.51,22,22.00,0,0.43,0,0.00,0,0.00,0.0
2020/02/19,152.76,22,22.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/20,64.82,22,22.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/21,41.77,22,22.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/22,25.01,22,22.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/23,14.55,22,22.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/24,10.89,22,22.14,0,0.14,0,0.00,0,0.00,0.0
2020/02/25,7.35,22,22.29,0,0.14,0,0.00,0,0.00,0.0
2020/02/26,5.74,22,22.71,0,0.43,0,0.00,0,0.00,0.0
2020/02/27,4.98,23,23.71,1,1.00,0,0.00,0,0.00,0.0
2020/02/28,4.35,23,24.71,0,1.00,0,0.00,0,0.00,0.0
2020/02/29,4.04,25,26.71,2,2.00,0,0.00,0,0.00,0.0
2020/03/01,4.01,29,30.71,4,4.00,0,0.00,0,0.00,0.0
2020/03/02,3.98,29,34.57,0,3.86,0,0.00,0,0.00,0.0
2020/03/03,4.30,36,43.14,7,8.57,0,0.00,0,0.00,0.0
2020/03/04,4.54,50,52.86,14,9.71,0,0.00,0,0.00,0.0
2020/03/05,4.17,50,62.86,0,10.00,0,0.00,0,0.00,0.0
2020/03/06,3.86,83,75.43,33,12.57,0,0.00,0,0.00,0.0
2020/03/07,3.59,93,88.71,10,13.29,0,0.00,0,0.00,0.0
2020/03/08,3.37,99,102.86,6,14.14,0,0.00,0,0.00,0.0
2020/03/09,3.17,117,117.00,18,14.14,0,0.00,0,0.00,0.0
2020/03/10,3.03,129,133.29,12,16.29,0,0.00,0,0.00,0.0
2020/03/11,2.95,149,154.00,20,20.71,0,0.00,0,0.00,0.0
2020/03/12,3.19,149,201.00,0,47.00,0,0.00,0,0.00,0.0
2020/03/13,3.51,197,265.14,48,64.14,0,0.00,0,0.00,0.0
2020/03/14,3.89,238,342.86,41,77.71,0,0.29,0,0.29,0.008972698707761214
2020/03/15,4.32,428,434.43,190,91.57,0,0.57,0,0.29,0.017635994011806523
2020/03/16,4.77,566,541.71,138,107.29,0,0.86,0,0.29,0.02660869271956774
2020/03/17,5.27,673,660.71,107,119.00,2,1.29,2,0.43,0.03991303907935161
2020/03/18,5.86,790,795.71,117,135.00,2,1.86,0,0.57,0.057549033091158136
2020/03/19,6.30,900,921.14,110,125.43,2,3.29,0,1.43,0.1017937198225324
2020/03/20,6.85,1030,1057.14,130,136.00,3,5.29,1,2.00,0.1636744005657132
2020/03/21,7.34,1183,1193.00,153,135.86,4,7.29,1,2.00,0.22555508130889398
2020/03/22,7.91,1306,1336.71,123,143.71,10,9.86,6,2.57,0.30507175606388126
2020/03/23,8.66,1518,1498.29,212,161.57,14,12.86,4,3.00,0.39789277717865246
2020/03/24,9.33,1624,1659.86,106,161.57,16,16.14,2,3.29,0.499377093597469
2020/03/25,10.02,1796,1822.29,172,162.43,20,19.43,4,3.29,0.6011708134200013
2020/03/26,10.71,2031,1988.57,235,166.29,23,23.00,3,3.57,0.711627828546579
2020/03/27,11.33,2161,2146.86,130,158.29,26,26.29,3,3.29,0.8134215483691114
2020/03/28,11.96,2320,2310.00,159,163.14,27,30.14,1,3.86,0.9325418587997345
2020/03/29,12.51,2470,2468.86,150,158.86,35,33.71,8,3.57,1.0429988739263123
2020/03/30,13.13,2626,2623.86,156,155.00,37,37.57,2,3.86,1.162428587760651
2020/03/31,14.06,2766,2791.29,140,167.43,43,41.43,6,3.86,1.28185830159499
2020/04/01,14.95,2908,2957.43,142,166.14,45,45.71,2,4.29,1.4142829583853969
2020/04/02,15.98,3116,3127.71,208,170.29,50,49.43,5,3.71,1.5293810245677133
2020/04/03,16.99,3333,3294.43,217,166.71,53,53.00,3,3.57,1.6398380396942909
2020/04/04,18.11,3483,3465.43,150,171.00,57,55.86,4,2.86,1.7283274131570394
2020/04/05,19.50,3662,3638.43,179,173.00,61,58.71,4,2.86,1.816507383216072
2020/04/06,20.66,3793,3797.29,131,158.86,62,61.14,1,2.43,1.8916924103190367
2020/04/07,21.66,3963,3942.00,170,144.71,63,63.57,1,2.43,1.9668774374220015
2020/04/08,23.22,4119,4091.57,156,149.57,65,65.86,2,2.29,2.0377308168729433
2020/04/09,25.04,4228,4237.43,109,145.86,67,68.00,2,2.14,2.103943145268147
2020/04/10,27.48,4346,4383.71,118,146.29,70,70.14,3,2.14,2.17015547366335
2020/04/11,30.88,4530,4530.00,184,146.29,73,72.86,3,2.71,2.254313199474076
2020/04/12,34.69,4683,4666.14,153,136.14,76,75.43,3,2.57,2.3338298742290635
2020/04/13,39.70,4817,4802.43,134,136.29,77,77.86,1,2.43,2.409014901332028
2020/04/14,45.28,4987,4931.71,170,129.29,82,80.14,5,2.29,2.479558877379254
2020/04/15,50.40,5072,5042.43,85,110.71,83,82.29,1,2.14,2.5460806091781736
2020/04/16,56.11,5182,5143.29,110,100.86,84,84.14,1,1.86,2.603320238865616
2020/04/17,60.85,5251,5230.14,69,86.86,86,85.86,2,1.71,2.656537624304751
2020/04/18,64.20,5305,5300.86,54,70.71,88,87.29,2,1.43,2.7007823110361255
2020/04/19,65.99,5389,5366.57,84,65.71,89,88.71,1,1.43,2.7447175943637836
2020/04/20,67.20,5425,5426.71,36,60.14,89,90.29,0,1.57,2.793603332150897
2020/04/21,69.37,5482,5489.57,57,62.86,92,91.71,3,1.43,2.8375386154785547
2020/04/22,70.20,5532,5552.00,50,62.43,93,93.14,1,1.43,2.8817833022099295
2020/04/23,67.89,5603,5607.86,71,55.86,95,94.43,2,1.29,2.921696341289281
2020/04/24,65.56,5691,5664.29,88,56.43,96,95.86,1,1.43,2.965941028020655
2020/04/25,62.90,5742,5717.00,51,52.71,98,97.00,2,1.14,3.0012130160442685
2020/04/26,62.22,5780,5776.00,38,59.00,98,98.00,0,1.00,3.0321533564158587
2020/04/27,61.62,5820,5833.00,40,57.00,99,99.00,1,1.00,3.063093696787449
2020/04/28,60.71,5851,5887.29,31,54.29,100,100.00,1,1.00,3.0940340371590396
2020/04/29,61.69,5945,5949.29,94,62.00,100,100.71,0,0.71,3.1160016788228684
2020/04/30,65.38,6002,6023.29,57,74.00,102,101.71,2,1.00,3.146942019194459
2020/05/01,69.48,6071,6099.43,69,76.14,103,102.57,1,0.86,3.1735507119140265
2020/05/02,74.35,6176,6175.43,105,76.00,103,103.43,0,0.86,3.200159404633595
2020/05/03,78.61,6298,6244.43,122,69.00,105,104.43,2,1.00,3.231099745005185
2020/05/04,82.68,6353,6310.86,55,66.43,105,105.14,0,0.71,3.2530673866690143
2020/05/05,88.15,6383,6377.14,30,66.29,106,105.71,1,0.57,3.2707033806808203
2020/05/06,93.64,6428,6436.14,45,59.00,107,106.43,1,0.71,3.292980425748366
2020/05/07,99.22,6467,6487.29,39,51.14,107,106.86,0,0.43,3.3062847721081496
2020/05/08,107.29,6535,6540.57,68,53.29,107,107.43,0,0.57,3.323920766119956
2020/05/09,114.63,6589,6591.86,54,51.29,108,107.86,1,0.43,3.33722511247974
2020/05/10,122.79,6656,6642.00,67,50.14,108,108.43,0,0.57,3.354861106491547
2020/05/11,131.41,6726,6692.29,70,50.29,109,109.14,1,0.71,3.3768287481553756
