date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,0,0.00,,,,,,,,,,,
2020-03-19,0,0.00,,0.00,,,,0.00,,,,,
2020-03-20,0,0.00,,0.00,,,,0.00,,,,,
2020-03-21,0,0.00,,0.00,,,,0.00,,,,,
2020-03-22,0,0.00,,0.00,,,,0.00,,,,,
2020-03-23,0,0.00,,0.00,,,,0.00,,,,,
2020-03-24,0,0.00,,0.00,,,,0.00,,,,,
2020-03-25,0,0.00,0.00,0.00,,,0.00,0.00,,,,,
2020-03-26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-03-27,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-03-28,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-03-29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-03-30,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-03-31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-01,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-03,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-04,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-06,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
2020-04-07,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
