date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,4,0.00,,,,,,,,,,,
2020-03-19,4,0.00,,0.00,,,,0.00,,,,,
2020-03-20,4,0.00,,0.00,,,,0.00,,,,,
2020-03-21,4,0.00,,0.00,,,,0.00,,,,,
2020-03-22,5,0.00,,1.00,,,,0.00,,,,,
2020-03-23,5,0.00,,0.00,,,,0.00,,,,,
2020-03-24,5,0.00,,0.00,,,,0.00,,,,,
2020-03-25,5,0.00,4.43,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,5,0.00,4.57,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,5,0.00,4.71,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,11,0.00,4.86,6.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,11,0.00,5.86,0.00,1.00,0.08,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,11,0.00,6.71,0.00,0.86,0.06,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,11,0.00,7.57,0.00,0.86,0.06,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,15,0.00,8.43,4.00,0.86,0.06,0.00,0.00,0.00,0.00,9.05,,0.00
2020-04-02,19,0.00,9.86,4.00,1.43,0.11,0.00,0.00,0.00,0.00,7.93,3.60,0.00
2020-04-03,21,0.00,11.86,2.00,2.00,0.15,0.00,0.00,0.00,0.00,6.58,5.18,0.00
2020-04-04,24,0.00,14.14,3.00,2.29,0.17,0.00,0.00,0.00,0.00,5.44,6.59,0.00
2020-04-05,25,0.00,16.00,1.00,1.86,0.14,0.00,0.00,0.00,0.00,5.50,1.80,0.00
2020-04-06,26,0.00,18.00,1.00,2.00,0.15,0.00,0.00,0.00,0.00,5.59,1.74,0.00
2020-04-07,28,0.00,20.14,2.00,2.14,0.16,0.00,0.00,0.00,0.00,5.60,1.83,0.00
2020-04-08,30,0.00,22.57,2.00,2.43,0.18,0.00,0.00,0.00,0.00,5.57,1.92,0.00
2020-04-09,34,0.00,24.71,4.00,2.14,0.16,0.00,0.00,0.00,0.00,5.86,1.46,0.00
2020-04-10,37,0.00,26.86,3.00,2.14,0.16,0.00,0.00,0.00,0.00,6.61,1.05,0.00
2020-04-11,39,0.00,29.14,2.00,2.29,0.17,0.00,0.00,0.00,0.00,7.57,0.95,0.00
2020-04-12,41,0.00,31.29,2.00,2.14,0.16,0.00,0.00,0.00,0.00,8.09,1.16,0.00
2020-04-13,44,0.00,33.57,3.00,2.29,0.17,0.00,0.00,0.00,0.00,8.78,1.05,0.00
2020-04-14,47,0.00,36.14,3.00,2.57,0.19,0.00,0.00,0.00,0.00,9.50,1.05,0.00
2020-04-15,53,1.00,38.86,6.00,2.71,0.21,0.00,1.00,0.00,0.00,10.31,1.04,0.00
2020-04-16,54,1.00,42.14,1.00,3.29,0.25,0.14,0.00,0.14,0.01,10.72,1.18,0.34
2020-04-17,56,1.00,45.00,2.00,2.86,0.22,0.29,0.00,0.14,0.01,10.77,1.36,0.63
2020-04-18,60,1.00,47.71,4.00,2.71,0.21,0.43,0.00,0.14,0.01,11.17,1.17,0.90
2020-04-19,62,1.00,50.71,2.00,3.00,0.23,0.57,0.00,0.14,0.01,11.50,1.18,1.13
2020-04-20,64,1.00,53.71,2.00,3.00,0.23,0.71,0.00,0.14,0.01,11.76,1.21,1.33
2020-04-21,73,1.00,56.57,9.00,2.86,0.22,0.86,0.00,0.14,0.01,12.25,1.12,1.52
2020-04-22,75,1.00,60.29,2.00,3.71,0.28,1.00,0.00,0.14,0.01,12.92,1.04,1.66
2020-04-23,76,1.00,63.43,1.00,3.14,0.24,1.00,0.00,0.00,0.00,13.55,1.09,1.58
2020-04-24,76,1.00,66.57,0.00,3.14,0.24,1.00,0.00,0.00,0.00,14.14,1.07,1.50
2020-04-25,76,1.00,69.43,0.00,2.86,0.22,1.00,0.00,0.00,0.00,14.57,1.11,1.44
2020-04-26,76,1.00,71.71,0.00,2.29,0.17,1.00,0.00,0.00,0.00,15.45,0.97,1.39
2020-04-27,78,1.00,73.71,2.00,2.00,0.15,1.00,0.00,0.00,0.00,16.79,0.82,1.36
2020-04-28,80,1.00,75.71,2.00,2.00,0.15,1.00,0.00,0.00,0.00,18.33,0.78,1.32
2020-04-29,82,1.00,76.71,2.00,1.00,0.08,1.00,0.00,0.00,0.00,21.29,0.64,1.30
2020-04-30,82,1.00,77.71,0.00,1.00,0.08,1.00,0.00,0.00,0.00,25.51,0.44,1.29
2020-05-01,85,1.00,78.57,3.00,0.86,0.06,1.00,0.00,0.00,0.00,31.35,0.44,1.27
2020-05-02,86,1.00,79.86,1.00,1.29,0.10,1.00,0.00,0.00,0.00,39.22,0.42,1.25
2020-05-03,87,1.00,81.29,1.00,1.43,0.11,1.00,0.00,0.00,0.00,45.11,0.66,1.23
2020-05-04,87,2.00,82.86,0.00,1.57,0.12,1.00,1.00,0.00,0.00,49.63,0.79,1.21
2020-05-05,88,2.00,84.14,1.00,1.29,0.10,1.14,0.00,0.14,0.01,53.82,0.84,1.36
2020-05-06,88,2.00,85.29,0.00,1.14,0.09,1.29,0.00,0.14,0.01,52.50,1.20,1.51
2020-05-07,89,2.00,86.14,1.00,0.86,0.06,1.43,0.00,0.14,0.01,52.19,1.10,1.66
2020-05-08,89,2.00,87.14,0.00,1.00,0.08,1.57,0.00,0.14,0.01,52.74,1.00,1.80
2020-05-09,90,2.00,87.71,1.00,0.57,0.04,1.71,0.00,0.14,0.01,55.57,0.84,1.95
2020-05-10,90,2.00,88.29,0.00,0.57,0.04,1.86,0.00,0.14,0.01,63.75,0.52,2.10
2020-05-11,90,2.00,88.71,0.00,0.43,0.03,2.00,0.00,0.14,0.01,76.46,0.49,2.25
2020-05-12,90,2.00,89.14,0.00,0.43,0.03,2.00,0.00,0.00,0.00,91.71,0.46,2.24
