date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,3,0.00,,,,,,,,,,,
2020-03-19,3,0.00,,0.00,,,,0.00,,,,,
2020-03-20,3,0.00,,0.00,,,,0.00,,,,,
2020-03-21,3,0.00,,0.00,,,,0.00,,,,,
2020-03-22,3,0.00,,0.00,,,,0.00,,,,,
2020-03-23,3,0.00,,0.00,,,,0.00,,,,,
2020-03-24,4,0.00,,1.00,,,,0.00,,,,,
2020-03-25,4,0.00,3.14,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,4,0.00,3.29,0.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,5,0.00,3.43,1.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,6,0.00,3.71,1.00,0.29,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,8,0.00,4.14,2.00,0.43,0.02,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,8,0.00,4.86,0.00,0.71,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,8,0.00,5.57,0.00,0.71,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,9,0.00,6.14,1.00,0.57,0.03,0.00,0.00,0.00,0.00,8.47,,0.00
2020-04-02,9,0.00,6.86,0.00,0.71,0.04,0.00,0.00,0.00,0.00,7.75,2.69,0.00
2020-04-03,10,0.00,7.57,1.00,0.71,0.04,0.00,0.00,0.00,0.00,7.00,3.16,0.00
2020-04-04,11,0.00,8.29,1.00,0.71,0.04,0.00,0.00,0.00,0.00,6.81,1.92,0.00
2020-04-05,12,0.00,9.00,1.00,0.71,0.04,0.00,0.00,0.00,0.00,7.00,1.44,0.00
2020-04-06,14,0.00,9.57,2.00,0.57,0.03,0.00,0.00,0.00,0.00,7.87,1.00,0.00
2020-04-07,14,0.00,10.43,0.00,0.86,0.04,0.00,0.00,0.00,0.00,8.97,0.85,0.00
2020-04-08,19,0.00,11.29,5.00,0.86,0.04,0.00,0.00,0.00,0.00,9.17,1.34,0.00
2020-04-09,21,0.00,12.71,2.00,1.43,0.07,0.00,0.00,0.00,0.00,9.74,1.14,0.00
2020-04-10,28,0.00,14.43,7.00,1.71,0.08,0.00,0.00,0.00,0.00,9.36,1.64,0.00
2020-04-11,28,0.00,17.00,0.00,2.57,0.13,0.00,0.00,0.00,0.00,8.75,1.87,0.00
2020-04-12,29,0.00,19.43,1.00,2.43,0.12,0.00,0.00,0.00,0.00,7.63,2.50,0.00
2020-04-13,34,0.00,21.86,5.00,2.43,0.12,0.00,0.00,0.00,0.00,6.85,2.81,0.00
2020-04-14,35,0.00,24.71,1.00,2.86,0.14,0.00,0.00,0.00,0.00,6.56,2.10,0.00
2020-04-15,36,0.00,27.71,1.00,3.00,0.15,0.00,0.00,0.00,0.00,6.19,2.36,0.00
2020-04-16,45,0.00,30.14,9.00,2.43,0.12,0.00,0.00,0.00,0.00,6.23,1.70,0.00
2020-04-17,47,0.00,33.57,2.00,3.43,0.17,0.00,0.00,0.00,0.00,6.59,1.28,0.00
2020-04-18,47,0.00,36.29,0.00,2.71,0.13,0.00,0.00,0.00,0.00,7.13,1.23,0.00
2020-04-19,52,0.00,39.00,5.00,2.71,0.13,0.00,0.00,0.00,0.00,7.77,1.08,0.00
2020-04-20,52,0.00,42.29,0.00,3.29,0.16,0.00,0.00,0.00,0.00,8.38,1.08,0.00
2020-04-21,54,0.00,44.86,2.00,2.57,0.13,0.00,0.00,0.00,0.00,9.03,1.10,0.00
2020-04-22,56,0.00,47.57,2.00,2.71,0.13,0.00,0.00,0.00,0.00,10.08,0.90,0.00
2020-04-23,59,0.00,50.43,3.00,2.86,0.14,0.00,0.00,0.00,0.00,10.63,1.08,0.00
2020-04-24,67,0.00,52.43,8.00,2.00,0.10,0.00,0.00,0.00,0.00,11.92,0.88,0.00
2020-04-25,66,0.00,55.29,-1.00,2.86,0.14,0.00,0.00,0.00,0.00,13.18,0.80,0.00
2020-04-26,66,0.00,58.00,0.00,2.71,0.13,0.00,0.00,0.00,0.00,13.90,1.04,0.00
2020-04-27,66,0.00,60.00,0.00,2.00,0.10,0.00,0.00,0.00,0.00,15.35,0.87,0.00
2020-04-28,66,0.00,62.00,0.00,2.00,0.10,0.00,0.00,0.00,0.00,16.68,0.84,0.00
2020-04-29,66,0.00,63.71,0.00,1.71,0.08,0.00,0.00,0.00,0.00,18.32,0.80,0.00
2020-04-30,66,0.00,65.14,0.00,1.43,0.07,0.00,0.00,0.00,0.00,20.75,0.69,0.00
2020-05-01,66,0.00,66.14,0.00,1.00,0.05,0.00,0.00,0.00,0.00,22.35,0.79,0.00
2020-05-02,69,0.00,66.00,3.00,-0.14,-0.01,0.00,0.00,0.00,0.00,27.06,0.47,0.00
2020-05-03,70,0.00,66.43,1.00,0.43,0.02,0.00,0.00,0.00,0.00,37.55,,0.00
2020-05-04,72,0.00,67.00,2.00,0.57,0.03,0.00,0.00,0.00,0.00,47.67,0.33,0.00
2020-05-05,72,0.00,67.86,0.00,0.86,0.04,0.00,0.00,0.00,0.00,62.56,0.41,0.00
2020-05-06,73,0.00,68.71,1.00,0.86,0.04,0.00,0.00,0.00,0.00,77.02,0.61,0.00
2020-05-07,73,0.00,69.71,0.00,1.00,0.05,0.00,0.00,0.00,0.00,90.91,0.69,0.00
2020-05-08,74,,70.71,1.00,1.00,0.05,0.00,,0.00,0.00,92.26,1.00,0.00
2020-05-09,74,,71.86,0.00,1.14,0.06,,,,,70.33,,
2020-05-10,74,,72.57,0.00,0.71,0.04,,,,,61.77,2.01,
2020-05-11,75,,73.14,1.00,0.57,0.03,,,,,60.74,1.17,
2020-05-12,75,,73.57,0.00,0.43,0.02,,,,,64.69,0.75,
2020-05-13,76,,74.00,1.00,0.43,0.02,,,,,71.04,0.61,
2020-05-14,76,,74.43,0.00,0.43,0.02,,,,,81.33,0.55,
2020-05-15,76,,74.86,0.00,0.43,0.02,,,,,94.78,0.55,
2020-05-16,76,,75.14,0.00,0.29,0.01,,,,,118.63,0.50,
2020-05-17,76,,75.43,0.00,0.29,0.01,,,,,139.35,0.52,
2020-05-18,76,,75.71,0.00,0.29,0.01,,,,,157.68,0.61,
2020-05-19,76,,75.86,0.00,0.14,0.01,,,,,169.00,0.75,
2020-05-20,76,,76.00,0.00,0.14,0.01,,,,,195.75,0.46,
2020-05-21,76,,76.00,0.00,0.00,0.00,,,,,232.23,0.46,
2020-05-22,76,,76.00,0.00,0.00,0.00,,,,,320.23,,
2020-05-23,76,,76.00,0.00,0.00,0.00,,,,,427.78,,
2020-05-24,76,,76.00,0.00,0.00,0.00,,,,,642.89,,
2020-05-25,76,,76.00,0.00,0.00,0.00,,,,,1288.21,,
2020-05-26,76,,76.00,0.00,0.00,0.00,,,,,2578.85,,
2020-05-27,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-05-28,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-05-29,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-05-30,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-05-31,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-01,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-02,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-03,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-04,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-05,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-06,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-07,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-08,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-09,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-10,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-11,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-12,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-13,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-14,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-15,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-16,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-17,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-18,76,,76.00,0.00,0.00,0.00,,,,,,,
2020-06-19,77,,76.00,1.00,0.00,0.00,,,,,,,
2020-06-20,77,,76.14,0.00,0.14,0.01,,,,,,,
2020-06-21,77,,76.29,0.00,0.14,0.01,,,,,2583.71,,
2020-06-22,77,,76.43,0.00,0.14,0.01,,,,,1293.06,,
2020-06-23,77,,76.57,0.00,0.14,0.01,,,,,862.85,,
2020-06-24,77,,76.71,0.00,0.14,0.01,,,,,647.74,,
2020-06-25,77,,76.86,0.00,0.14,0.01,,,,,518.68,,
2020-06-26,77,,77.00,0.00,0.14,0.01,,,,,432.63,,
2020-06-27,77,,77.00,0.00,0.00,0.00,,,,,433.44,1.00,
2020-06-28,77,,77.00,0.00,0.00,0.00,,,,,520.62,,
2020-06-29,77,,77.00,0.00,0.00,0.00,,,,,651.38,,
2020-06-30,77,,77.00,0.00,0.00,0.00,,,,,869.32,,
2020-07-01,77,,77.00,0.00,0.00,0.00,,,,,1305.19,,
2020-07-02,77,,77.00,0.00,0.00,0.00,,,,,2612.82,,
2020-07-03,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-04,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-05,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-06,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-07,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-08,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-09,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-10,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-11,77,,77.00,0.00,0.00,0.00,,,,,,,
2020-07-12,78,,77.00,1.00,0.00,0.00,,,,,,,
2020-07-13,79,,77.14,1.00,0.14,0.01,,,,,,,
2020-07-14,79,,77.43,0.00,0.29,0.01,,,,,2617.67,,
2020-07-15,80,,77.71,1.00,0.29,0.01,,,,,874.17,,
2020-07-16,81,,78.14,1.00,0.43,0.02,,,,,525.47,,
2020-07-17,83,,78.71,2.00,0.57,0.03,,,,,329.33,,
2020-07-18,84,,79.57,1.00,0.86,0.04,,,,,220.35,,
2020-07-19,84,,80.57,0.00,1.00,0.05,,,,,147.70,,
2020-07-20,84,,81.43,0.00,0.86,0.04,,,,,111.58,4.01,
2020-07-21,86,,82.14,2.00,0.71,0.04,,,,,96.33,2.19,
2020-07-22,86,,83.14,0.00,1.00,0.05,,,,,87.55,1.92,
2020-07-23,86,,84.00,0.00,0.86,0.04,,,,,78.23,1.83,
2020-07-24,87,,84.71,1.00,0.71,0.04,,,,,74.66,1.34,
2020-07-25,88,,85.29,1.00,0.57,0.03,,,,,77.47,0.88,
2020-07-26,92,,85.86,4.00,0.57,0.03,,,,,85.33,0.67,
2020-07-27,92,,87.00,0.00,1.14,0.06,,,,,91.62,0.75,
2020-07-28,98,,88.14,6.00,1.14,0.06,,,,,84.46,1.40,
2020-07-29,102,,89.86,4.00,1.71,0.08,,,,,83.08,1.10,
2020-07-30,103,,92.14,1.00,2.29,0.11,,,,,71.98,1.64,
2020-07-31,105,,94.57,2.00,2.43,0.12,,,,,57.72,2.30,
2020-08-01,111,,97.14,6.00,2.57,0.13,,,,,46.95,2.81,
2020-08-02,117,,100.43,6.00,3.29,0.16,,,,,39.29,2.93,
2020-08-03,119,,104.00,2.00,3.57,0.18,,,,,33.80,2.13,
2020-08-04,122,,107.86,3.00,3.86,0.19,,,,,29.33,2.26,
2020-08-05,125,,111.29,3.00,3.43,0.17,,,,,26.57,1.78,
2020-08-06,126,,114.57,1.00,3.29,0.16,,,,,25.70,1.34,
2020-08-07,127,,117.86,1.00,3.29,0.16,,,,,25.29,1.24,
2020-08-08,127,,121.00,0.00,3.14,0.15,,,,,25.10,1.19,
2020-08-09,131,,123.29,4.00,2.29,0.11,,,,,26.04,0.97,
2020-08-10,132,,125.29,1.00,2.00,0.10,,,,,28.52,0.73,
2020-08-11,134,,127.14,2.00,1.86,0.09,,,,,32.39,0.63,
2020-08-12,139,,128.86,5.00,1.71,0.08,,,,,36.42,0.65,
2020-08-13,140,,130.86,1.00,2.00,0.10,,,,,41.29,0.63,
2020-08-14,145,,132.86,5.00,2.00,0.10,,,,,46.37,0.70,
2020-08-15,148,,135.43,3.00,2.57,0.13,,,,,51.90,0.72,
2020-08-16,148,,138.43,0.00,3.00,0.15,,,,,51.65,1.09,
2020-08-17,149,,140.86,1.00,2.43,0.12,,,,,48.64,1.34,
2020-08-18,150,,143.29,1.00,2.43,0.12,,,,,47.37,1.21,
2020-08-19,152,,145.57,2.00,2.29,0.11,,,,,45.72,1.28,
2020-08-20,154,,147.43,2.00,1.86,0.09,,,,,45.53,1.10,
2020-08-21,163,,149.43,9.00,2.00,0.10,,,,,46.62,0.95,
2020-08-22,169,,152.00,6.00,2.57,0.13,,,,,49.32,0.84,
2020-08-23,172,,155.00,3.00,3.00,0.15,,,,,51.88,0.90,
2020-08-24,183,,158.43,11.00,3.43,0.17,,,,,50.71,1.16,
2020-08-25,185,,163.29,2.00,4.86,0.24,,,,,48.30,1.28,
2020-08-26,194,,168.29,9.00,5.00,0.25,,,,,42.25,1.71,
2020-08-27,200,,174.29,6.00,6.00,0.29,,,,,36.67,2.03,
2020-08-28,219,,180.86,19.00,6.57,0.32,,,,,31.53,2.19,
2020-08-29,237,,188.86,18.00,8.00,0.39,,,,,27.91,1.95,
2020-08-30,249,,198.57,12.00,9.71,0.48,,,,,24.56,2.01,
2020-08-31,256,,209.57,7.00,11.00,0.54,,,,,21.48,2.10,
2020-09-01,261,,220.00,5.00,10.43,0.51,,,,,19.44,1.79,
2020-09-02,268,1.00,230.86,7.00,10.86,0.53,,,,,18.11,1.69,
2020-09-03,280,1.00,241.43,12.00,10.57,0.52,,0.00,,,17.26,1.53,
2020-09-04,284,1.00,252.86,4.00,11.43,0.56,,0.00,,,16.80,1.40,
2020-09-05,286,1.00,262.14,2.00,9.29,0.46,,0.00,,,16.63,1.29,
2020-09-06,287,1.00,269.14,1.00,7.00,0.34,,0.00,,,17.47,0.97,
2020-09-07,290,1.00,274.57,3.00,5.43,0.27,,0.00,,,19.39,0.72,
2020-09-08,292,1.00,279.43,2.00,4.86,0.24,,0.00,,,21.90,0.63,
2020-09-09,293,1.00,283.86,1.00,4.43,0.22,1.00,0.00,,,25.41,0.56,0.35
2020-09-10,295,1.00,287.43,2.00,3.57,0.18,1.00,0.00,0.00,0.00,29.97,0.54,0.35
2020-09-11,296,1.00,289.57,1.00,2.14,0.11,1.00,0.00,0.00,0.00,37.86,0.44,0.35
2020-09-12,296,1.00,291.29,0.00,1.71,0.08,1.00,0.00,0.00,0.00,48.76,0.35,0.34
2020-09-13,296,1.00,292.71,0.00,1.43,0.07,1.00,0.00,0.00,0.00,61.37,0.37,0.34
2020-09-14,296,1.00,294.00,0.00,1.29,0.06,1.00,0.00,0.00,0.00,75.83,0.39,0.34
2020-09-15,297,1.00,294.86,1.00,0.86,0.04,1.00,0.00,0.00,0.00,95.45,0.39,0.34
2020-09-16,299,1.00,295.57,2.00,0.71,0.04,1.00,0.00,0.00,0.00,127.62,0.31,0.34
2020-09-17,299,1.00,296.43,0.00,0.86,0.04,1.00,0.00,0.00,0.00,173.68,0.32,0.34
2020-09-18,299,1.00,297.00,0.00,0.57,0.03,1.00,0.00,0.00,0.00,207.31,0.52,0.34
2020-09-19,301,1.00,297.43,2.00,0.43,0.02,1.00,0.00,0.00,0.00,249.75,0.46,0.34
2020-09-20,301,1.00,298.14,0.00,0.71,0.04,1.00,0.00,0.00,0.00,303.69,0.42,0.34
2020-09-21,303,1.00,298.86,2.00,0.71,0.04,1.00,0.00,0.00,0.00,346.75,0.66,0.33
2020-09-22,303,1.00,299.86,0.00,1.00,0.05,1.00,0.00,0.00,0.00,360.08,0.88,0.33
2020-09-23,303,1.00,300.71,0.00,0.86,0.04,1.00,0.00,0.00,0.00,337.05,1.27,0.33
2020-09-24,303,1.00,301.29,0.00,0.57,0.03,1.00,0.00,0.00,0.00,338.02,1.00,0.33
2020-09-25,303,1.00,301.86,0.00,0.57,0.03,1.00,0.00,0.00,0.00,338.67,1.00,0.33
2020-09-26,303,1.00,302.43,0.00,0.57,0.03,1.00,0.00,0.00,0.00,328.29,1.23,0.33
2020-09-27,305,1.00,302.71,2.00,0.29,0.01,1.00,0.00,0.00,0.00,339.96,0.85,0.33
2020-09-28,305,1.00,303.29,0.00,0.57,0.03,1.00,0.00,0.00,0.00,378.36,0.52,0.33
2020-09-29,305,1.00,303.57,0.00,0.29,0.01,1.00,0.00,0.00,0.00,426.77,0.67,0.33
2020-09-30,306,1.00,303.86,1.00,0.29,0.01,1.00,0.00,0.00,0.00,513.10,0.46,0.33
2020-10-01,310,1.00,304.29,4.00,0.43,0.02,1.00,0.00,0.00,0.00,570.92,0.61,0.33
2020-10-02,311,1.00,305.29,1.00,1.00,0.05,1.00,0.00,0.00,0.00,605.50,0.81,0.33
2020-10-03,312,1.00,306.43,1.00,1.14,0.06,1.00,0.00,0.00,0.00,516.01,1.49,0.33
2020-10-04,313,1.00,307.71,1.00,1.29,0.06,1.00,0.00,0.00,0.00,397.86,2.69,0.32
2020-10-05,313,1.00,308.86,0.00,1.14,0.06,1.00,0.00,0.00,0.00,334.71,1.78,0.32
2020-10-06,313,1.00,310.00,0.00,1.14,0.06,1.00,0.00,0.00,0.00,281.08,2.69,0.32
2020-10-07,316,1.00,311.14,3.00,1.14,0.06,1.00,0.00,0.00,0.00,242.42,2.69,0.32
2020-10-08,317,1.00,312.57,1.00,1.43,0.07,1.00,0.00,0.00,0.00,217.73,2.01,0.32
2020-10-09,318,1.00,313.57,1.00,1.00,0.05,1.00,0.00,0.00,0.00,205.73,1.29,0.32
2020-10-10,320,1.00,314.57,2.00,1.00,0.05,1.00,0.00,0.00,0.00,210.57,0.91,0.32
2020-10-11,320,1.00,315.71,0.00,1.14,0.06,1.00,0.00,0.00,0.00,220.15,0.84,0.32
2020-10-12,320,1.00,316.71,0.00,1.00,0.05,1.00,0.00,0.00,0.00,220.96,1.00,0.32
2020-10-13,320,2.00,317.71,0.00,1.00,0.05,1.00,1.00,0.00,0.00,226.44,0.91,0.31
2020-10-14,320,3.00,318.71,0.00,1.00,0.05,1.14,1.00,0.14,0.01,232.15,0.91,0.36
2020-10-15,320,3.00,319.29,0.00,0.57,0.03,1.43,0.00,0.29,0.01,249.31,0.78,0.45
2020-10-16,323,3.00,319.71,3.00,0.43,0.02,1.71,0.00,0.29,0.01,268.67,0.67,0.54
