date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,3,0.00,,,,,,,,,,,
2020-03-19,3,0.00,,0.00,,,,0.00,,,,,
2020-03-20,3,0.00,,0.00,,,,0.00,,,,,
2020-03-21,3,0.00,,0.00,,,,0.00,,,,,
2020-03-22,3,0.00,,0.00,,,,0.00,,,,,
2020-03-23,3,0.00,,0.00,,,,0.00,,,,,
2020-03-24,3,0.00,,0.00,,,,0.00,,,,,
2020-03-25,3,0.00,3.00,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,3,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,4,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,4,0.00,3.14,0.00,0.14,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,4,0.00,3.29,0.00,0.14,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,6,0.00,3.43,2.00,0.14,0.00,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,6,0.00,3.86,0.00,0.43,0.01,0.00,0.00,0.00,0.00,36.34,,0.00
2020-04-02,6,0.00,4.29,0.00,0.43,0.01,0.00,0.00,0.00,0.00,19.31,,0.00
2020-04-03,8,0.00,4.71,2.00,0.43,0.01,0.00,0.00,0.00,0.00,13.60,,0.00
2020-04-04,10,0.00,5.43,2.00,0.71,0.02,0.00,0.00,0.00,0.00,10.73,,0.00
2020-04-05,10,0.00,6.29,0.00,0.86,0.02,0.00,0.00,0.00,0.00,8.88,3.16,0.00
2020-04-06,10,0.00,7.14,0.00,0.86,0.02,0.00,0.00,0.00,0.00,7.48,3.60,0.00
2020-04-07,10,0.00,8.00,0.00,0.86,0.02,0.00,0.00,0.00,0.00,6.61,3.60,0.00
2020-04-08,15,0.00,8.57,5.00,0.57,0.02,0.00,0.00,0.00,0.00,6.65,1.64,0.00
2020-04-09,16,0.00,9.86,1.00,1.29,0.04,0.00,0.00,0.00,0.00,7.00,1.23,0.00
2020-04-10,34,0.00,11.29,18.00,1.43,0.04,0.00,0.00,0.00,0.00,6.58,2.19,0.00
2020-04-11,39,0.00,15.00,5.00,3.71,0.10,0.00,0.00,0.00,0.00,6.63,1.64,0.00
2020-04-12,41,0.00,19.14,2.00,4.14,0.11,0.00,0.00,0.00,0.00,5.58,2.85,0.00
2020-04-13,46,0.00,23.57,5.00,4.43,0.12,0.00,0.00,0.00,0.00,4.92,3.08,0.00
2020-04-14,46,0.00,28.71,0.00,5.14,0.14,0.00,0.00,0.00,0.00,4.49,3.23,0.00
2020-04-15,47,0.00,33.86,1.00,5.14,0.14,0.00,0.00,0.00,0.00,4.01,4.80,0.00
2020-04-16,48,0.00,38.43,1.00,4.57,0.13,0.00,0.00,0.00,0.00,3.93,2.69,0.00
2020-04-17,51,0.00,43.00,3.00,4.57,0.13,0.00,0.00,0.00,0.00,3.96,2.30,0.00
2020-04-18,50,0.00,45.43,-1.00,2.43,0.07,0.00,0.00,0.00,0.00,4.61,1.16,0.00
2020-04-19,52,0.00,47.00,2.00,1.57,0.04,0.00,0.00,0.00,0.00,5.61,0.68,0.00
2020-04-20,52,0.00,48.57,0.00,1.57,0.04,0.00,0.00,0.00,0.00,7.03,0.48,0.00
2020-04-21,53,0.00,49.43,1.00,0.86,0.02,0.00,0.00,0.00,0.00,9.23,0.43,0.00
2020-04-22,57,0.00,50.43,4.00,1.00,0.03,0.00,0.00,0.00,0.00,12.82,0.28,0.00
2020-04-23,58,0.00,51.86,1.00,1.43,0.04,0.00,0.00,0.00,0.00,17.85,0.34,0.00
2020-04-24,59,0.00,53.29,1.00,1.43,0.04,0.00,0.00,0.00,0.00,25.91,0.44,0.00
2020-04-25,62,0.00,54.43,3.00,1.14,0.03,0.00,0.00,0.00,0.00,30.42,0.68,0.00
2020-04-26,63,0.00,56.14,1.00,1.71,0.05,0.00,0.00,0.00,0.00,33.07,0.80,0.00
2020-04-27,64,0.00,57.71,1.00,1.57,0.04,0.00,0.00,0.00,0.00,33.49,1.06,0.00
2020-04-28,67,0.00,59.43,3.00,1.71,0.05,0.00,0.00,0.00,0.00,31.31,1.54,0.00
2020-04-29,68,0.00,61.43,1.00,2.00,0.06,0.00,0.00,0.00,0.00,29.55,1.47,0.00
2020-04-30,72,1.00,63.00,4.00,1.57,0.04,0.00,1.00,0.00,0.00,28.65,1.27,0.00
2020-05-01,73,1.00,65.00,1.00,2.00,0.06,0.14,0.00,0.14,0.00,28.97,1.07,0.22
2020-05-02,73,1.00,67.00,0.00,2.00,0.06,0.29,0.00,0.14,0.00,27.34,1.49,0.43
2020-05-03,73,1.00,68.57,0.00,1.57,0.04,0.43,0.00,0.14,0.00,27.44,1.12,0.62
2020-05-04,73,1.00,70.00,0.00,1.43,0.04,0.57,0.00,0.14,0.00,28.15,1.00,0.82
2020-05-05,73,1.00,71.29,0.00,1.29,0.04,0.71,0.00,0.14,0.00,29.64,0.88,1.00
2020-05-06,73,1.00,72.14,0.00,0.86,0.02,0.86,0.00,0.14,0.00,32.60,0.73,1.19
2020-05-07,73,1.00,72.86,0.00,0.71,0.02,1.00,0.00,0.14,0.00,35.80,0.65,1.37
2020-05-08,73,1.00,73.00,0.00,0.14,0.00,1.00,0.00,0.00,0.00,42.52,0.48,1.37
2020-05-09,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,56.57,0.15,1.37
2020-05-10,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,77.53,,1.37
2020-05-11,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,115.62,,1.37
2020-05-12,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,204.18,,1.37
2020-05-13,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,410.80,,1.37
2020-05-14,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2476.96,,1.37
2020-05-15,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-16,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-17,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-18,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-19,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-20,73,1.00,73.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-21,74,1.00,73.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-22,74,1.00,73.14,0.00,0.14,0.00,1.00,0.00,0.00,0.00,,,1.37
2020-05-23,74,1.00,73.29,0.00,0.14,0.00,1.00,0.00,0.00,0.00,2481.81,,1.36
2020-05-24,75,1.00,73.43,1.00,0.14,0.00,1.00,0.00,0.00,0.00,1242.12,,1.36
2020-05-25,75,1.00,73.71,0.00,0.29,0.01,1.00,0.00,0.00,0.00,828.89,,1.36
2020-05-26,75,1.00,74.00,0.00,0.29,0.01,1.00,0.00,0.00,0.00,498.30,,1.35
2020-05-27,75,1.00,74.29,0.00,0.29,0.01,1.00,0.00,0.00,0.00,356.62,,1.35
2020-05-28,76,1.00,74.57,1.00,0.29,0.01,1.00,0.00,0.00,0.00,277.91,,1.34
2020-05-29,76,1.00,74.86,0.00,0.29,0.01,1.00,0.00,0.00,0.00,250.84,1.64,1.34
2020-05-30,76,1.00,75.14,0.00,0.29,0.01,1.00,0.00,0.00,0.00,228.70,1.64,1.33
2020-05-31,76,1.00,75.43,0.00,0.29,0.01,1.00,0.00,0.00,0.00,210.25,1.64,1.33
2020-06-01,76,1.00,75.57,0.00,0.14,0.00,1.00,0.00,0.00,0.00,211.05,1.00,1.32
2020-06-02,76,1.00,75.71,0.00,0.14,0.00,1.00,0.00,0.00,0.00,230.90,0.61,1.32
2020-06-03,76,1.00,75.86,0.00,0.14,0.00,1.00,0.00,0.00,0.00,254.72,0.61,1.32
2020-06-04,76,1.00,76.00,0.00,0.14,0.00,1.00,0.00,0.00,0.00,283.84,0.61,1.32
2020-06-05,75,1.00,76.00,-1.00,0.00,0.00,1.00,0.00,0.00,0.00,320.23,0.61,1.32
2020-06-06,75,1.00,75.86,0.00,-0.14,-0.00,1.00,0.00,0.00,0.00,427.78,,1.32
2020-06-07,75,1.00,75.71,0.00,-0.14,-0.00,1.00,0.00,0.00,0.00,856.38,,1.32
2020-06-08,75,1.00,75.57,0.00,-0.14,-0.00,1.00,0.00,0.00,0.00,2569.15,,1.32
2020-06-09,75,1.00,75.43,0.00,-0.14,-0.00,1.00,0.00,0.00,0.00,,,1.33
2020-06-10,76,1.00,75.29,1.00,-0.14,-0.00,1.00,0.00,0.00,0.00,,,1.33
2020-06-11,77,1.00,75.29,1.00,0.00,0.00,1.00,0.00,0.00,0.00,,,1.33
2020-06-12,77,1.00,75.43,0.00,0.14,0.00,1.00,0.00,0.00,0.00,,,1.33
2020-06-13,77,1.00,75.71,0.00,0.29,0.01,1.00,0.00,0.00,0.00,,,1.32
2020-06-14,77,1.00,76.00,0.00,0.29,0.01,1.00,0.00,0.00,0.00,21851601688578760.00,,1.32
2020-06-15,77,1.00,76.29,0.00,0.29,0.01,1.00,0.00,0.00,0.00,858.00,,1.31
2020-06-16,78,1.00,76.57,1.00,0.29,0.01,1.00,0.00,0.00,0.00,429.40,,1.31
2020-06-17,79,1.00,77.00,1.00,0.43,0.01,1.00,0.00,0.00,0.00,286.53,,1.30
2020-06-18,79,1.00,77.43,0.00,0.43,0.01,1.00,0.00,0.00,0.00,215.50,,1.29
2020-06-19,80,1.00,77.71,1.00,0.29,0.01,1.00,0.00,0.00,0.00,185.41,2.19,1.29
2020-06-20,80,1.00,78.14,0.00,0.43,0.01,1.00,0.00,0.00,0.00,186.10,1.00,1.28
2020-06-21,80,1.00,78.57,0.00,0.43,0.01,1.00,0.00,0.00,0.00,174.50,1.34,1.27
2020-06-22,80,1.00,79.00,0.00,0.43,0.01,1.00,0.00,0.00,0.00,164.35,1.34,1.27
2020-06-23,80,1.00,79.43,0.00,0.43,0.01,1.00,0.00,0.00,0.00,155.40,1.34,1.26
2020-06-24,80,1.00,79.71,0.00,0.29,0.01,1.00,0.00,0.00,0.00,156.25,1.00,1.25
2020-06-25,80,1.00,79.86,0.00,0.14,0.00,1.00,0.00,0.00,0.00,166.78,0.75,1.25
2020-06-26,80,1.00,80.00,0.00,0.14,0.00,1.00,0.00,0.00,0.00,178.38,0.61,1.25
2020-06-27,80,1.00,80.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,206.58,0.46,1.25
2020-06-28,80,1.00,80.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,269.28,,1.25
2020-06-29,81,1.00,80.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,385.73,,1.25
2020-06-30,81,1.00,80.14,0.00,0.14,0.00,1.00,0.00,0.00,0.00,676.86,,1.25
2020-07-01,81,1.00,80.29,0.00,0.14,0.00,1.00,0.00,0.00,0.00,904.90,0.61,1.25
2020-07-02,81,1.00,80.43,0.00,0.14,0.00,1.00,0.00,0.00,0.00,906.52,1.00,1.24
2020-07-03,86,1.00,80.57,5.00,0.14,0.00,1.00,0.00,0.00,0.00,908.14,1.00,1.24
2020-07-04,86,1.00,81.43,0.00,0.86,0.02,1.00,0.00,0.00,0.00,681.71,,1.23
2020-07-05,86,1.00,82.29,0.00,0.86,0.02,1.00,0.00,0.00,0.00,274.13,,1.22
2020-07-06,86,1.00,83.14,0.00,0.86,0.02,1.00,0.00,0.00,0.00,172.24,,1.20
2020-07-07,86,1.00,83.86,0.00,0.71,0.02,1.00,0.00,0.00,0.00,132.03,3.60,1.19
2020-07-08,88,1.00,84.57,2.00,0.71,0.02,1.00,0.00,0.00,0.00,111.48,3.16,1.18
2020-07-09,91,1.00,85.57,3.00,1.00,0.03,1.00,0.00,0.00,0.00,96.60,3.16,1.17
2020-07-10,92,1.00,87.00,1.00,1.43,0.04,1.00,0.00,0.00,0.00,80.59,4.01,1.15
2020-07-11,92,1.00,87.86,0.00,0.86,0.02,1.00,0.00,0.00,0.00,73.31,1.44,1.14
2020-07-12,94,1.00,88.71,2.00,0.86,0.02,1.00,0.00,0.00,0.00,74.06,1.00,1.13
2020-07-13,94,1.00,89.86,0.00,1.14,0.03,1.00,0.00,0.00,0.00,74.81,1.00,1.11
2020-07-14,96,1.00,91.00,2.00,1.14,0.03,1.00,0.00,0.00,0.00,70.21,1.40,1.10
2020-07-15,97,1.00,92.43,1.00,1.43,0.04,1.00,0.00,0.00,0.00,66.23,1.40,1.08
2020-07-16,99,1.00,93.71,2.00,1.29,0.04,1.00,0.00,0.00,0.00,62.94,1.29,1.07
2020-07-17,102,1.00,94.86,3.00,1.14,0.03,1.00,0.00,0.00,0.00,65.27,0.93,1.05
2020-07-18,104,1.00,96.29,2.00,1.43,0.04,1.00,0.00,0.00,0.00,63.29,1.23,1.04
2020-07-19,104,1.00,98.00,0.00,1.71,0.05,1.00,0.00,0.00,0.00,59.24,1.44,1.02
2020-07-20,109,1.00,99.43,5.00,1.43,0.04,1.00,0.00,0.00,0.00,55.93,1.34,1.01
2020-07-21,109,1.00,101.57,0.00,2.14,0.06,1.00,0.00,0.00,0.00,54.78,1.17,0.98
2020-07-22,119,1.00,103.43,10.00,1.86,0.05,1.00,0.00,0.00,0.00,51.44,1.34,0.97
2020-07-23,119,1.00,106.57,0.00,3.14,0.09,1.00,0.00,0.00,0.00,49.19,1.30,0.94
2020-07-24,119,1.00,109.43,0.00,2.86,0.08,1.00,0.00,0.00,0.00,41.67,2.06,0.91
2020-07-25,119,1.00,111.86,0.00,2.43,0.07,1.00,0.00,0.00,0.00,37.92,1.64,0.89
2020-07-26,119,1.00,114.00,0.00,2.14,0.06,1.00,0.00,0.00,0.00,36.69,1.28,0.88
2020-07-27,200,1.00,116.14,81.00,2.14,0.06,1.00,0.00,0.00,0.00,35.48,1.34,0.86
2020-07-28,200,1.00,129.14,0.00,13.00,0.36,1.00,0.00,0.00,0.00,36.19,1.00,0.77
2020-07-29,234,1.00,142.14,34.00,13.00,0.36,1.00,0.00,0.00,0.00,21.85,4.01,0.70
2020-07-30,234,1.00,158.57,0.00,16.43,0.45,1.00,0.00,0.00,0.00,16.85,2.76,0.63
2020-07-31,269,1.00,175.00,35.00,16.43,0.45,1.00,0.00,0.00,0.00,13.08,3.49,0.57
2020-08-01,269,1.00,196.43,0.00,21.43,0.59,1.00,0.00,0.00,0.00,10.84,3.92,0.51
2020-08-02,269,1.00,217.86,0.00,21.43,0.59,1.00,0.00,0.00,0.00,8.92,5.18,0.46
2020-08-03,309,1.00,239.29,40.00,21.43,0.59,1.00,0.00,0.00,0.00,7.71,5.18,0.42
2020-08-04,321,1.00,254.86,12.00,15.57,0.43,1.00,0.00,0.00,0.00,7.87,1.43,0.39
2020-08-05,328,1.00,272.14,7.00,17.29,0.48,1.00,0.00,0.00,0.00,8.31,1.14,0.37
2020-08-06,342,1.00,285.57,14.00,13.43,0.37,1.00,0.00,0.00,0.00,8.98,1.04,0.35
2020-08-07,345,1.00,301.00,3.00,15.43,0.43,1.00,0.00,0.00,0.00,9.91,0.87,0.33
2020-08-08,345,1.00,311.86,0.00,10.86,0.30,1.00,0.00,0.00,0.00,11.37,0.79,0.32
2020-08-09,345,1.00,322.71,0.00,10.86,0.30,1.00,0.00,0.00,0.00,13.53,0.62,0.31
2020-08-10,345,1.00,333.57,0.00,10.86,0.30,1.00,0.00,0.00,0.00,16.22,0.62,0.30
2020-08-11,376,1.00,338.71,31.00,5.14,0.14,1.00,0.00,0.00,0.00,18.03,0.77,0.30
2020-08-12,382,1.00,346.57,6.00,7.86,0.22,1.00,0.00,0.00,0.00,22.17,0.42,0.29
2020-08-13,388,1.00,354.29,6.00,7.71,0.21,1.00,0.00,0.00,0.00,25.06,0.68,0.28
2020-08-14,398,1.00,360.86,10.00,6.57,0.18,1.00,0.00,0.00,0.00,29.77,0.61,0.28
2020-08-15,398,1.00,368.43,0.00,7.57,0.21,1.00,0.00,0.00,0.00,33.25,0.70,0.27
2020-08-16,398,1.00,376.00,0.00,7.57,0.21,1.00,0.00,0.00,0.00,36.62,0.77,0.27
2020-08-17,418,1.00,383.57,20.00,7.57,0.21,1.00,0.00,0.00,0.00,40.52,0.77,0.26
2020-08-18,425,1.00,394.00,7.00,10.43,0.29,1.00,0.00,0.00,0.00,39.01,1.32,0.25
2020-08-19,431,1.00,401.00,6.00,7.00,0.19,1.00,0.00,0.00,0.00,37.83,1.22,0.25
2020-08-20,431,1.00,408.00,0.00,7.00,0.19,1.00,0.00,0.00,0.00,39.17,0.93,0.25
2020-08-21,433,1.00,414.14,2.00,6.14,0.17,1.00,0.00,0.00,0.00,39.52,1.05,0.24
2020-08-22,433,1.00,419.14,0.00,5.00,0.14,1.00,0.00,0.00,0.00,41.48,0.86,0.24
2020-08-23,433,1.00,424.14,0.00,5.00,0.14,1.00,0.00,0.00,0.00,44.67,0.74,0.24
2020-08-24,446,1.00,429.14,13.00,5.00,0.14,1.00,0.00,0.00,0.00,48.26,0.74,0.23
2020-08-25,453,1.00,433.14,7.00,4.00,0.11,1.00,0.00,0.00,0.00,56.79,0.59,0.23
2020-08-26,453,1.00,437.14,0.00,4.00,0.11,1.00,0.00,0.00,0.00,62.93,0.67,0.23
2020-08-27,469,1.00,440.29,16.00,3.14,0.09,1.00,0.00,0.00,0.00,70.33,0.67,0.23
2020-08-28,478,1.00,445.71,9.00,5.43,0.15,1.00,0.00,0.00,0.00,79.26,0.62,0.22
2020-08-29,478,1.00,452.14,0.00,6.43,0.18,1.00,0.00,0.00,0.00,78.94,1.06,0.22
2020-08-30,478,1.00,458.57,0.00,6.43,0.18,1.00,0.00,0.00,0.00,75.90,1.20,0.22
2020-08-31,480,1.00,465.00,2.00,6.43,0.18,1.00,0.00,0.00,0.00,73.15,1.20,0.22
2020-09-01,482,1.00,469.86,2.00,4.86,0.13,1.00,0.00,0.00,0.00,68.37,1.40,0.21
2020-09-02,484,1.00,474.00,2.00,4.14,0.11,1.00,0.00,0.00,0.00,67.23,1.15,0.21
2020-09-03,485,1.00,478.43,1.00,4.43,0.12,1.00,0.00,0.00,0.00,65.76,1.22,0.21
2020-09-04,487,1.00,480.71,2.00,2.29,0.06,1.00,0.00,0.00,0.00,68.50,0.86,0.21
2020-09-05,487,1.00,482.00,0.00,1.29,0.04,1.00,0.00,0.00,0.00,79.18,0.48,0.21
2020-09-06,487,1.00,483.29,0.00,1.29,0.04,1.00,0.00,0.00,0.00,97.38,0.32,0.21
