date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,5,0.00,,,,,,,,,,,
2020-03-19,6,0.00,,1.00,,,,0.00,,,,,
2020-03-20,6,0.00,,0.00,,,,0.00,,,,,
2020-03-21,6,0.00,,0.00,,,,0.00,,,,,
2020-03-22,6,0.00,,0.00,,,,0.00,,,,,
2020-03-23,6,0.00,,0.00,,,,0.00,,,,,
2020-03-24,6,0.00,,0.00,,,,0.00,,,,,
2020-03-25,6,0.00,5.86,0.00,,,0.00,0.00,,,,,0.00
2020-03-26,7,0.00,6.00,1.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-27,9,0.00,6.14,2.00,0.14,0.01,0.00,0.00,0.00,0.00,,,0.00
2020-03-28,10,0.00,6.57,1.00,0.43,0.02,0.00,0.00,0.00,0.00,,,0.00
2020-03-29,10,0.00,7.14,0.00,0.57,0.03,0.00,0.00,0.00,0.00,,,0.00
2020-03-30,11,0.00,7.71,1.00,0.57,0.03,0.00,0.00,0.00,0.00,,,0.00
2020-03-31,14,0.00,8.43,3.00,0.71,0.04,0.00,0.00,0.00,0.00,,,0.00
2020-04-01,15,0.00,9.57,1.00,1.14,0.07,0.00,0.00,0.00,0.00,13.33,,0.00
2020-04-02,15,0.00,10.86,0.00,1.29,0.07,0.00,0.00,0.00,0.00,10.39,4.42,0.00
2020-04-03,15,0.00,12.00,0.00,1.14,0.07,0.00,0.00,0.00,0.00,8.52,4.80,0.00
2020-04-04,16,0.00,12.86,1.00,0.86,0.05,0.00,0.00,0.00,0.00,8.06,2.01,0.00
2020-04-05,20,0.00,13.71,4.00,0.86,0.05,0.00,0.00,0.00,0.00,8.25,1.34,0.00
2020-04-06,20,0.00,15.14,0.00,1.43,0.08,0.00,0.00,0.00,0.00,8.43,1.34,0.00
2020-04-07,21,0.00,16.43,1.00,1.29,0.07,0.00,0.00,0.00,0.00,8.28,1.64,0.00
2020-04-08,23,0.00,17.43,2.00,1.00,0.06,0.00,0.00,0.00,0.00,8.98,1.09,0.00
